timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/23 19:41:17.250, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 51.62 W, 37
2026/09/23 19:41:22.251, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 24.56 W, 35
2026/09/23 19:41:27.260, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 17.53 W, 34
2026/09/23 19:41:32.261, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 115.65 W, 38
2026/09/23 19:41:37.264, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 37.83 W, 36
2026/09/23 19:41:42.276, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 30.44 W, 35
2026/09/23 19:41:47.287, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 34 %, 164.15 W, 42
2026/09/23 19:41:52.289, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 0 %, 114.35 W, 41
2026/09/23 19:41:57.299, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 0 %, 122.94 W, 41
2026/09/23 19:42:02.313, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 0 %, 150.86 W, 42
2026/09/23 19:42:07.324, NVIDIA GeForce RTX 5090, 32607 MiB, 24084 MiB, 8104 MiB, 0 %, 135.08 W, 42
2026/09/23 19:42:12.338, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 92.79 W, 40
2026/09/23 19:42:17.341, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 91.52 W, 40
2026/09/23 19:42:22.349, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 133.33 W, 42
2026/09/23 19:42:27.351, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 118.50 W, 41
2026/09/23 19:42:32.365, NVIDIA GeForce RTX 5090, 32607 MiB, 23912 MiB, 8276 MiB, 0 %, 107.32 W, 41
2026/09/23 19:42:37.377, NVIDIA GeForce RTX 5090, 32607 MiB, 23692 MiB, 8496 MiB, 0 %, 36.93 W, 37
2026/09/23 19:42:42.393, NVIDIA GeForce RTX 5090, 32607 MiB, 28816 MiB, 3372 MiB, 80 %, 84.29 W, 43
2026/09/23 19:42:47.396, NVIDIA GeForce RTX 5090, 32607 MiB, 28540 MiB, 3648 MiB, 0 %, 59.85 W, 39
2026/09/23 19:42:52.403, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 36.62 W, 36
2026/09/23 19:42:57.416, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.31 W, 35
2026/09/23 19:43:02.423, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.18 W, 34
2026/09/23 19:43:07.431, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.19 W, 34
2026/09/23 19:43:12.433, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.97 W, 34
2026/09/23 19:43:17.439, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.20 W, 34
2026/09/23 19:43:22.452, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.45 W, 34
2026/09/23 19:43:27.459, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.11 W, 34
2026/09/23 19:43:32.469, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.22 W, 34
2026/09/23 19:43:37.477, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.11 W, 33
2026/09/23 19:43:42.488, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.90 W, 33
2026/09/23 19:43:47.500, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.35 W, 33
2026/09/23 19:43:52.515, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 14.10 W, 33
2026/09/23 19:43:57.517, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.13 W, 33
2026/09/23 19:44:02.532, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.97 W, 33
2026/09/23 19:44:07.533, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.18 W, 33
2026/09/23 19:44:12.536, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.12 W, 33
2026/09/23 19:44:17.549, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.17 W, 33
2026/09/23 19:44:22.565, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.98 W, 33
2026/09/23 19:44:27.568, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.03 W, 33
2026/09/23 19:44:32.577, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.23 W, 33
2026/09/23 19:44:37.578, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.96 W, 33
2026/09/23 19:44:42.589, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.06 W, 33
2026/09/23 19:44:47.603, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.30 W, 33
2026/09/23 19:44:52.617, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.91 W, 33
2026/09/23 19:44:57.621, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.20 W, 33
2026/09/23 19:45:02.624, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.27 W, 33
2026/09/23 19:45:07.634, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.97 W, 33
2026/09/23 19:45:12.637, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.15 W, 33
2026/09/23 19:45:17.646, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.03 W, 33
2026/09/23 19:45:22.649, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.97 W, 33
2026/09/23 19:45:27.660, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.18 W, 33
2026/09/23 19:45:32.670, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.92 W, 33
2026/09/23 19:45:37.670, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.07 W, 33
2026/09/23 19:45:42.674, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.35 W, 33
2026/09/23 19:45:47.683, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.08 W, 33
2026/09/23 19:45:52.691, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.16 W, 33
2026/09/23 19:45:57.705, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.32 W, 33
2026/09/23 19:46:02.714, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.03 W, 33
2026/09/23 19:46:07.718, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.33 W, 33
2026/09/23 19:46:12.718, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.17 W, 33
2026/09/23 19:46:17.725, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.79 W, 33
2026/09/23 19:46:22.726, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.03 W, 33
2026/09/23 19:46:27.728, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.03 W, 33
2026/09/23 19:46:32.732, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.99 W, 33
2026/09/23 19:46:37.747, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.17 W, 33
2026/09/23 19:46:42.763, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.38 W, 33
2026/09/23 19:46:47.778, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 12.88 W, 33
2026/09/23 19:46:52.784, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.17 W, 33
2026/09/23 19:46:57.789, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.17 W, 33
2026/09/23 19:47:02.795, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.17 W, 33
2026/09/23 19:47:07.808, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.23 W, 33
2026/09/23 19:47:12.822, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.20 W, 33
2026/09/23 19:47:17.834, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.00 W, 33
2026/09/23 19:47:22.843, NVIDIA GeForce RTX 5090, 32607 MiB, 28586 MiB, 3602 MiB, 0 %, 13.16 W, 33
2026/09/23 19:47:27.856, NVIDIA GeForce RTX 5090, 32607 MiB, 28814 MiB, 3374 MiB, 98 %, 441.03 W, 61
2026/09/23 19:47:32.868, NVIDIA GeForce RTX 5090, 32607 MiB, 28814 MiB, 3374 MiB, 98 %, 441.04 W, 64
2026/09/23 19:47:37.883, NVIDIA GeForce RTX 5090, 32607 MiB, 28814 MiB, 3374 MiB, 99 %, 436.81 W, 51
2026/09/23 19:47:42.889, NVIDIA GeForce RTX 5090, 32607 MiB, 28814 MiB, 3374 MiB, 99 %, 440.29 W, 44
2026/09/23 19:47:47.901, NVIDIA GeForce RTX 5090, 32607 MiB, 28814 MiB, 3374 MiB, 99 %, 381.55 W, 44
2026/09/23 19:47:52.908, NVIDIA GeForce RTX 5090, 32607 MiB, 28814 MiB, 3374 MiB, 0 %, 39.75 W, 34
2026/09/23 19:47:57.919, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.60 W, 35
2026/09/23 19:48:02.927, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 443.63 W, 49
2026/09/23 19:48:07.930, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 74.10 W, 37
2026/09/23 19:48:12.933, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.17 W, 35
2026/09/23 19:48:17.949, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.17 W, 35
2026/09/23 19:48:22.959, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 366.80 W, 47
2026/09/23 19:48:27.963, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 133.76 W, 39
2026/09/23 19:48:32.964, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 39.66 W, 36
2026/09/23 19:48:37.978, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 206.45 W, 51
2026/09/23 19:48:42.979, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 50.90 W, 37
2026/09/23 19:48:47.992, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 29.16 W, 36
2026/09/23 19:48:53.003, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 97 %, 420.99 W, 48
2026/09/23 19:48:58.006, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 408.53 W, 48
2026/09/23 19:49:03.017, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 413.94 W, 50
2026/09/23 19:49:08.030, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 432.35 W, 54
2026/09/23 19:49:13.045, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 451.74 W, 55
2026/09/23 19:49:18.061, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 444.02 W, 55
2026/09/23 19:49:23.075, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 97 %, 425.18 W, 52
2026/09/23 19:49:28.086, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 411.17 W, 50
2026/09/23 19:49:33.088, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 411.27 W, 50
2026/09/23 19:49:38.103, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 427.57 W, 56
2026/09/23 19:49:43.107, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 442.21 W, 58
2026/09/23 19:49:48.114, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 450.43 W, 58
2026/09/23 19:49:53.125, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 439.17 W, 59
2026/09/23 19:49:58.135, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 436.05 W, 59
2026/09/23 19:50:03.137, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 426.85 W, 54
2026/09/23 19:50:08.146, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 417.60 W, 54
2026/09/23 19:50:13.157, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 64.10 W, 43
2026/09/23 19:50:18.165, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 37.52 W, 42
2026/09/23 19:50:23.171, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.19 W, 42
2026/09/23 19:50:28.172, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 0 %, 18.27 W, 42
2026/09/23 19:50:33.186, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 385.34 W, 52
2026/09/23 19:50:38.191, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 388.31 W, 52
2026/09/23 19:50:43.205, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 389.70 W, 52
2026/09/23 19:50:48.216, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 383.88 W, 52
2026/09/23 19:50:53.221, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 387.51 W, 52
2026/09/23 19:50:58.226, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 383.99 W, 52
2026/09/23 19:51:03.242, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 371.58 W, 52
2026/09/23 19:51:08.253, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 361.96 W, 53
2026/09/23 19:51:13.260, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 98 %, 353.79 W, 52
2026/09/23 19:51:18.268, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 346.11 W, 52
2026/09/23 19:51:23.273, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 339.61 W, 52
2026/09/23 19:51:28.289, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 333.67 W, 53
2026/09/23 19:51:33.297, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 328.42 W, 52
2026/09/23 19:51:38.311, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 322.68 W, 52
2026/09/23 19:51:43.316, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 318.55 W, 52
2026/09/23 19:51:48.326, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 313.86 W, 52
2026/09/23 19:51:53.336, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 310.40 W, 52
2026/09/23 19:51:58.339, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 306.32 W, 52
2026/09/23 19:52:03.348, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 302.77 W, 52
2026/09/23 19:52:08.355, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 299.09 W, 52
2026/09/23 19:52:13.357, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 295.90 W, 52
2026/09/23 19:52:18.369, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 292.70 W, 52
2026/09/23 19:52:23.381, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 290.61 W, 52
2026/09/23 19:52:28.382, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 288.85 W, 51
2026/09/23 19:52:33.390, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 285.46 W, 51
2026/09/23 19:52:38.405, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 283.39 W, 51
2026/09/23 19:52:43.409, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 281.02 W, 51
2026/09/23 19:52:48.418, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 278.53 W, 51
2026/09/23 19:52:53.430, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 386.34 W, 54
2026/09/23 19:52:58.438, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 372.68 W, 54
2026/09/23 19:53:03.439, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 362.77 W, 54
2026/09/23 19:53:08.441, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 354.60 W, 54
2026/09/23 19:53:13.448, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 347.28 W, 53
2026/09/23 19:53:18.455, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 341.77 W, 53
2026/09/23 19:53:23.457, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 335.34 W, 53
2026/09/23 19:53:28.473, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 329.09 W, 53
2026/09/23 19:53:33.490, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 324.03 W, 53
2026/09/23 19:53:38.500, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 318.51 W, 53
2026/09/23 19:53:43.516, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 314.97 W, 53
2026/09/23 19:53:48.525, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 310.04 W, 53
2026/09/23 19:53:53.528, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 307.09 W, 53
2026/09/23 19:53:58.532, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 302.86 W, 53
2026/09/23 19:54:03.544, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 299.73 W, 53
2026/09/23 19:54:08.559, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 297.41 W, 52
2026/09/23 19:54:13.569, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 293.85 W, 52
2026/09/23 19:54:18.578, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 291.12 W, 52
2026/09/23 19:54:23.584, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 288.45 W, 52
2026/09/23 19:54:28.597, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 286.47 W, 52
2026/09/23 19:54:33.603, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 283.21 W, 52
2026/09/23 19:54:38.618, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 281.33 W, 52
2026/09/23 19:54:43.621, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 100 %, 277.78 W, 52
2026/09/23 19:54:48.632, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 385.27 W, 54
2026/09/23 19:54:53.633, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 372.57 W, 54
2026/09/23 19:54:58.634, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 361.80 W, 54
2026/09/23 19:55:03.639, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 354.22 W, 54
2026/09/23 19:55:08.644, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 347.01 W, 54
2026/09/23 19:55:13.645, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 339.63 W, 54
2026/09/23 19:55:18.655, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 333.90 W, 54
2026/09/23 19:55:23.662, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 327.95 W, 54
2026/09/23 19:55:28.664, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 322.94 W, 53
2026/09/23 19:55:33.676, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 318.56 W, 54
2026/09/23 19:55:38.683, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 314.33 W, 53
2026/09/23 19:55:43.691, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 310.24 W, 53
2026/09/23 19:55:48.702, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 306.22 W, 53
2026/09/23 19:55:53.704, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 302.36 W, 53
2026/09/23 19:55:58.710, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 299.43 W, 53
2026/09/23 19:56:03.712, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 296.62 W, 53
2026/09/23 19:56:08.727, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 294.13 W, 53
2026/09/23 19:56:13.736, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 291.48 W, 52
2026/09/23 19:56:18.741, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 288.76 W, 53
2026/09/23 19:56:23.751, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 286.02 W, 52
2026/09/23 19:56:28.766, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 283.30 W, 52
2026/09/23 19:56:33.776, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 281.65 W, 52
2026/09/23 19:56:38.792, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 100 %, 278.28 W, 52
2026/09/23 19:56:43.806, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 389.72 W, 55
2026/09/23 19:56:48.815, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 375.26 W, 54
2026/09/23 19:56:53.829, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 364.90 W, 54
2026/09/23 19:56:58.831, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 355.33 W, 54
2026/09/23 19:57:03.846, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 346.62 W, 54
2026/09/23 19:57:08.850, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 339.12 W, 54
2026/09/23 19:57:13.860, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 386.84 W, 55
2026/09/23 19:57:18.875, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 374.47 W, 55
2026/09/23 19:57:23.889, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 364.15 W, 55
2026/09/23 19:57:28.904, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 354.51 W, 55
2026/09/23 19:57:33.917, NVIDIA GeForce RTX 5090, 32607 MiB, 28818 MiB, 3370 MiB, 99 %, 346.30 W, 54
